Name,Sex,Year,Occurrences
Arlisa,F,1980,10
Arlisa,F,1984,10
Arlisa,F,1987,10
Arlisha,F,1970,10
Arlisha,F,1973,16
Arlisha,F,1981,14
Arlisha,F,1982,13
Arlisha,F,1983,13
Arlisha,F,1984,12
Arlisha,F,1985,11
Arlisha,F,1987,15
Arlisha,F,1989,13
Arlisha,F,1990,11
Arlisha,F,1991,12
Arlisha,F,1992,11
Arlisha,F,1998,13
Arliss,F,1920,24
Arliss,F,1921,31
Arliss,F,1922,22
Arliss,M,1922,12
Arliss,F,1923,19
Arliss,M,1923,13
Arliss,F,1924,16
Arliss,M,1924,11
Arliss,F,1925,27
Arliss,F,1926,25
Arliss,F,1927,18
Arliss,F,1928,15
Arliss,M,1928,12
Arliss,F,1929,22
Arliss,F,1930,27
Arliss,M,1930,25
Arliss,F,1931,33
Arliss,M,1931,15
Arliss,F,1932,38
Arliss,M,1932,25
Arliss,F,1933,44
Arliss,M,1933,23
Arliss,F,1934,27
Arliss,M,1934,24
Arliss,F,1935,32
Arliss,M,1935,20
Arliss,F,1936,43
Arliss,M,1936,15
Arliss,F,1937,22
Arliss,F,1938,22
Arliss,M,1938,19
Arliss,F,1939,20
Arliss,M,1939,12
Arliss,F,1940,17
Arliss,F,1941,12
Arliss,M,1941,13
Arliss,F,1942,19
Arliss,M,1942,16
Arliss,F,1943,20
Arliss,F,1944,16
Arliss,F,1945,10
Arliss,M,1945,15
Arliss,F,1946,15
Arliss,F,1947,13
Arliss,F,1948,12
Arliss,F,1949,12
Arliss,F,1950,14
Arliss,F,1952,11
Arliss,F,1953,13
Arliss,M,1953,10
Arliss,F,1956,12
Arliss,F,1958,12
Arliss,M,1958,15
Arliss,M,1997,10
Arlita,F,1922,11
Arlita,F,1932,12
Arlita,F,1934,10
Arlita,F,1936,10
Arlita,F,1963,11
Arlo,M,1910,13
Arlo,M,1912,26
Arlo,M,1913,30
Arlo,M,1914,45
Arlo,M,1915,76
Arlo,M,1916,66
Arlo,M,1917,69
Arlo,M,1918,81
Arlo,M,1919,66
Arlo,M,1920,82
Arlo,M,1921,58
Arlo,M,1922,76
Arlo,M,1923,86
Arlo,M,1924,67
Arlo,M,1925,68
Arlo,M,1926,63
Arlo,M,1927,65
Arlo,M,1928,78
Arlo,M,1929,83
Arlo,M,1930,61
Arlo,M,1931,75
Arlo,M,1932,77
Arlo,M,1933,74
Arlo,M,1934,66
Arlo,M,1935,74
Arlo,M,1936,64
Arlo,M,1937,66
Arlo,M,1938,70
Arlo,M,1939,61
Arlo,M,1940,49
Arlo,M,1941,68
Arlo,M,1942,45
Arlo,M,1943,49
Arlo,M,1944,43
Arlo,M,1945,36
Arlo,M,1946,30
Arlo,M,1947,34
Arlo,M,1948,42
Arlo,M,1949,25
Arlo,M,1950,35
Arlo,M,1951,37
Arlo,M,1952,34
Arlo,M,1953,21
Arlo,M,1954,29
Arlo,M,1955,22
Arlo,M,1956,21
Arlo,M,1957,30
Arlo,M,1958,28
Arlo,M,1959,25
Arlo,M,1960,18
Arlo,M,1961,15
Arlo,M,1962,22
Arlo,M,1963,12
Arlo,M,1964,13
Arlo,M,1966,13
Arlo,M,1969,18
Arlo,M,1970,33
Arlo,M,1971,50
Arlo,M,1972,46
Arlo,M,1973,49
Arlo,M,1974,29
Arlo,M,1975,38
Arlo,M,1976,36
Arlo,M,1977,40
Arlo,M,1978,36
Arlo,M,1979,18
Arlo,M,1980,35
Arlo,M,1981,28
Arlo,M,1982,18
Arlo,M,1983,28
Arlo,M,1984,18
Arlo,M,1985,22
Arlo,M,1986,29
Arlo,M,1987,25
Arlo,M,1988,25
Arlo,M,1989,26
Arlo,M,1990,28
Arlo,M,1991,20
Arlo,M,1992,13
Arlo,M,1993,18
Arlo,M,1994,18
Arlo,M,1995,20
Arlo,M,1996,21
Arlo,M,1997,16
Arlo,M,1998,30
Arlo,M,1999,26
Arloa,F,1925,12
Arloa,F,1928,13
Arloa,F,1931,10
Arloa,F,1935,10
Arloa,F,1937,10
Arloa,F,1938,19
Arloa,F,1940,12
Arloa,F,1942,10
Arloa,F,1946,14
Arloa,F,1947,12
Arlon,M,1916,16
Arlon,M,1917,16
Arlon,M,1918,13
Arlon,M,1919,21
Arlon,M,1920,30
Arlon,M,1921,24
Arlon,M,1922,18
Arlon,M,1923,26
Arlon,M,1924,21
Arlon,M,1925,31
Arlon,M,1926,22
Arlon,M,1927,23
Arlon,M,1928,27
Arlon,M,1929,25
Arlon,M,1930,18
Arlon,M,1931,35
Arlon,M,1932,34
Arlon,M,1933,39
Arlon,M,1934,22
Arlon,M,1935,25
Arlon,M,1936,30
Arlon,M,1937,33
Arlon,M,1938,24
Arlon,M,1939,20
Arlon,M,1940,23
Arlon,M,1941,23
Arlon,M,1942,21
Arlon,M,1943,37
Arlon,M,1944,18
Arlon,M,1945,31
Arlon,M,1946,20
Arlon,M,1947,24
Arlon,M,1948,17
Arlon,M,1949,22
Arlon,M,1950,16
Arlon,M,1951,24
Arlon,M,1952,21
Arlon,M,1953,23
Arlon,M,1954,16
Arlon,M,1955,20
Arlon,M,1956,16
Arlon,M,1957,21
Arlon,M,1958,23
Arlon,M,1959,25
Arlon,M,1960,16
Arlon,M,1961,18
Arlon,M,1962,14
Arlon,M,1963,10
Arlon,M,1964,12
Arlon,M,1965,11
Arlon,M,1966,15
Arlon,M,1967,15
Arlon,M,1968,12
Arlon,M,1973,10
Arlon,M,1974,12
Arlon,M,1987,10
Arlow,M,1920,12
Arly,F,1997,26
Arly,F,1998,30
Arly,F,1999,56
Arlyce,F,1929,10
Arlyce,F,1930,11
Arlyce,F,1931,16
Arlyce,F,1932,10
Arlyce,F,1933,13
Arlyce,F,1934,15
Arlyce,F,1935,17
Arlyce,F,1936,18
Arlyce,F,1937,20
Arlyce,F,1938,17
Arlyce,F,1939,14
Arlyce,F,1940,17
Arlyce,F,1941,24
Arlyce,F,1943,12
Arlyce,F,1944,11
Arlyce,F,1945,13
Arlyce,F,1946,13
Arlyce,F,1947,13
Arlyce,F,1948,11
Arlyce,F,1949,12
Arlyce,F,1950,10
Arlyn,F,1916,10
Arlyn,M,1916,12
Arlyn,M,1920,20
Arlyn,F,1921,12
Arlyn,M,1921,12
Arlyn,F,1922,10
Arlyn,M,1922,13
Arlyn,M,1923,14
Arlyn,F,1924,22
Arlyn,M,1924,24
Arlyn,F,1925,14
Arlyn,M,1925,26
Arlyn,F,1926,15
Arlyn,M,1926,27
Arlyn,F,1927,20
Arlyn,M,1927,22
Arlyn,F,1928,16
Arlyn,M,1928,21
Arlyn,F,1929,10
Arlyn,M,1929,34
Arlyn,F,1930,20
Arlyn,M,1930,34
Arlyn,F,1931,14
Arlyn,M,1931,36
Arlyn,F,1932,15
Arlyn,M,1932,40
Arlyn,F,1933,19
Arlyn,M,1933,39
Arlyn,F,1934,22
Arlyn,M,1934,53
Arlyn,F,1935,19
Arlyn,M,1935,36
Arlyn,F,1936,18
Arlyn,M,1936,48
Arlyn,F,1937,23
Arlyn,M,1937,38
Arlyn,F,1938,14
Arlyn,M,1938,42
Arlyn,M,1939,66
Arlyn,F,1940,12
Arlyn,M,1940,47
Arlyn,M,1941,49
Arlyn,F,1942,15
Arlyn,M,1942,48
Arlyn,F,1943,10
Arlyn,M,1943,41
Arlyn,M,1944,37
Arlyn,F,1945,12
Arlyn,M,1945,41
Arlyn,F,1946,19
Arlyn,M,1946,50
Arlyn,F,1947,18
Arlyn,M,1947,48
Arlyn,F,1948,13
Arlyn,M,1948,36
Arlyn,F,1949,15
Arlyn,M,1949,38
Arlyn,F,1950,14
Arlyn,M,1950,37
Arlyn,F,1951,21
Arlyn,M,1951,46
Arlyn,F,1952,13
Arlyn,M,1952,34
Arlyn,F,1953,10
Arlyn,M,1953,31
Arlyn,F,1954,15
Arlyn,M,1954,35
Arlyn,F,1955,13
Arlyn,M,1955,29
Arlyn,F,1956,10
Arlyn,M,1956,44
Arlyn,M,1957,27
Arlyn,F,1958,11
Arlyn,M,1958,33
Arlyn,M,1959,39
Arlyn,M,1960,29
Arlyn,F,1961,11
Arlyn,M,1961,28
Arlyn,F,1962,10
Arlyn,M,1962,24
Arlyn,F,1963,10
Arlyn,M,1963,23
Arlyn,M,1964,20
Arlyn,M,1965,20
Arlyn,M,1966,16
Arlyn,M,1969,17
Arlyn,F,1970,12
Arlyn,M,1970,17
Arlyn,F,1971,10
Arlyn,M,1971,20
Arlyn,M,1972,16
Arlyn,F,1973,10
Arlyn,M,1973,14
Arlyn,M,1974,18
Arlyn,M,1975,15
Arlyn,F,1976,10
Arlyn,M,1976,17
Arlyn,M,1977,13
Arlyn,M,1978,23
Arlyn,M,1979,11
Arlyn,F,1980,11
Arlyn,M,1980,12
Arlyn,F,1981,14
Arlyn,F,1983,12
Arlyn,F,1984,17
Arlyn,F,1985,10
Arlyn,F,1986,15
Arlyn,F,1987,10
Arlyn,F,1988,10
Arlyn,F,1989,23
Arlyn,F,1990,15
Arlyn,F,1991,19
Arlyn,F,1992,21
Arlyn,F,1993,16
Arlyn,F,1994,21
Arlyn,F,1995,21
Arlyn,F,1996,22
Arlyn,F,1997,34
Arlyn,F,1998,48
Arlyn,F,1999,40
Arlyne,F,1914,19
Arlyne,F,1915,21
Arlyne,F,1916,33
Arlyne,F,1917,27
Arlyne,F,1918,43
Arlyne,F,1919,38
Arlyne,F,1920,42
Arlyne,F,1921,67
Arlyne,F,1922,40
Arlyne,F,1923,47
Arlyne,F,1924,40
Arlyne,F,1925,37
Arlyne,F,1926,38
Arlyne,F,1927,40
Arlyne,F,1928,39
Arlyne,F,1929,24
Arlyne,F,1930,34
Arlyne,F,1931,35
Arlyne,F,1932,41
Arlyne,F,1933,33
Arlyne,F,1934,41
Arlyne,F,1935,32
Arlyne,F,1936,34
Arlyne,F,1937,29
Arlyne,F,1938,25
Arlyne,F,1939,23
Arlyne,F,1940,22
Arlyne,F,1941,23
Arlyne,F,1942,28
Arlyne,F,1943,20
Arlyne,F,1944,11
Arlyne,F,1945,18
Arlyne,F,1946,27
Arlyne,F,1947,23
Arlyne,F,1948,20
Arlyne,F,1949,13
Arlyne,F,1950,18
Arlyne,F,1951,12
Arlyne,F,1952,12
Arlyne,F,1955,10
Arlyne,F,1956,13
Arlynn,F,1947,11
Arlynn,F,1948,14
Arlynn,F,1949,11
Arlynn,F,1951,10
Arlynn,F,1952,11
Arlynn,F,1961,10
Arlynne,F,1951,15
Arlys,F,1918,15
Arlys,F,1921,13
Arlys,F,1922,14
Arlys,F,1923,12
Arlys,F,1924,20
Arlys,F,1925,13
Arlys,F,1926,27
Arlys,F,1927,27
Arlys,F,1928,26
Arlys,F,1929,31
Arlys,F,1930,40
Arlys,F,1931,32
Arlys,F,1932,38
Arlys,F,1933,44
Arlys,F,1934,45
Arlys,F,1935,34
Arlys,F,1936,34
Arlys,F,1937,38
Arlys,F,1938,43
Arlys,F,1939,36
Arlys,F,1940,29
Arlys,F,1941,40
Arlys,F,1942,33
Arlys,F,1943,25
Arlys,F,1944,31
Arlys,F,1945,14
Arlys,F,1946,30
Arlys,F,1947,30
Arlys,F,1948,33
Arlys,F,1949,36
Arlys,F,1950,20
Arlys,F,1951,33
Arlys,F,1952,34
Arlys,F,1953,14
Arlys,F,1954,18
Arlys,F,1955,15
Arlys,F,1956,10
Arlys,F,1957,13
Arlys,F,1958,12
Arlyss,F,1933,10
Arlyss,F,1935,13
Arlyss,F,1937,10
Arlyss,F,1946,10
Arma,F,1921,11
Arma,F,1924,12
Arma,F,1925,14
Arma,F,1926,10
Arma,F,1927,11
Arma,F,1929,13
Arma,F,1930,13
Arma,F,1931,11
Arma,F,1932,13
Arma,F,1933,11
Arma,F,1934,17
Arma,F,1935,14
Arma,F,1936,17
Arma,F,1938,14
Arma,F,1941,17
Arma,F,1942,10
Arma,F,1943,12
Arma,F,1944,17
Arma,F,1946,33
Arma,F,1947,16
Arma,F,1948,19
Arma,F,1949,21
Arma,F,1950,24
Arma,F,1951,20
Arma,F,1952,12
Arma,F,1953,24
Arma,F,1954,18
Arma,F,1955,11
Arma,F,1956,15
Armaan,M,1991,10
Armaan,M,1992,11
Armaan,M,1993,10
Armaan,M,1994,13
Armaan,M,1995,13
Armaan,M,1996,27
Armaan,M,1997,21
Armaan,M,1998,38
Armaan,M,1999,33
Arman,M,1928,10
Arman,M,1974,15
Arman,M,1977,18
Arman,M,1978,14
Arman,M,1979,12
Arman,M,1980,18
Arman,M,1982,13
Arman,M,1983,12
Arman,M,1984,17
Arman,M,1985,22
Arman,M,1986,25
Arman,M,1987,40
Arman,M,1988,39
Arman,M,1989,41
Arman,M,1990,59
Arman,M,1991,42
Arman,M,1992,52
Arman,M,1993,74
Arman,M,1994,64
Arman,M,1995,93
Arman,M,1996,93
Arman,M,1997,124
Arman,M,1998,124
Arman,M,1999,145
Armand,M,1900,16
Armand,M,1901,16
Armand,M,1902,20
Armand,M,1903,14
Armand,M,1905,29
Armand,M,1906,28
Armand,M,1907,30
Armand,M,1908,34
Armand,M,1909,45
Armand,M,1910,38
Armand,M,1911,58
Armand,M,1912,129
Armand,M,1913,146
Armand,M,1914,205
Armand,M,1915,217
Armand,M,1916,240
Armand,M,1917,267
Armand,M,1918,351
Armand,M,1919,260
Armand,M,1920,325
Armand,M,1921,298
Armand,M,1922,307
Armand,M,1923,330
Armand,M,1924,320
Armand,M,1925,290
Armand,M,1926,247
Armand,M,1927,281
Armand,M,1928,300
Armand,M,1929,263
Armand,M,1930,243
Armand,M,1931,221
Armand,M,1932,209
Armand,M,1933,178
Armand,M,1934,199
Armand,M,1935,167
Armand,M,1936,210
Armand,M,1937,189
Armand,M,1938,164
Armand,M,1939,168
Armand,M,1940,145
Armand,M,1941,168
Armand,M,1942,179
Armand,M,1943,173
Armand,M,1944,156
Armand,M,1945,137
Armand,M,1946,155
Armand,M,1947,165
Armand,M,1948,172
Armand,M,1949,160
Armand,M,1950,166
Armand,M,1951,139
Armand,M,1952,139
Armand,M,1953,133
Armand,M,1954,142
Armand,M,1955,136
Armand,M,1956,153
Armand,M,1957,126
Armand,M,1958,118
Armand,M,1959,126
Armand,M,1960,100
Armand,M,1961,104
Armand,M,1962,99
Armand,M,1963,97
Armand,M,1964,95
Armand,M,1965,93
Armand,M,1966,79
Armand,M,1967,97
Armand,M,1968,78
Armand,M,1969,71
Armand,M,1970,95
Armand,M,1971,80
Armand,M,1972,61
Armand,M,1973,60
Armand,M,1974,70
Armand,M,1975,74
Armand,M,1976,67
Armand,M,1977,75
Armand,M,1978,70
Armand,M,1979,73
Armand,M,1980,57
Armand,M,1981,77
Armand,M,1982,63
Armand,M,1983,84
Armand,M,1984,94
Armand,M,1985,86
Armand,M,1986,87
Armand,M,1987,79
Armand,M,1988,102
Armand,M,1989,108
Armand,M,1990,106
Armand,M,1991,115
Armand,M,1992,119
Armand,M,1993,85
Armand,M,1994,99
Armand,M,1995,138
Armand,M,1996,136
Armand,M,1997,158
Armand,M,1998,132
Armand,M,1999,139
Armanda,F,1913,18
Armanda,F,1915,12
Armanda,F,1916,14
Armanda,F,1917,23
Armanda,F,1918,18
Armanda,F,1919,15
Armanda,F,1922,12
Armanda,F,1923,17
Armanda,F,1925,10
Armanda,F,1926,20
Armanda,F,1927,16
Armanda,F,1928,17
Armanda,F,1929,17
Armanda,F,1930,12
Armanda,F,1932,15
Armanda,F,1936,10
Armanda,F,1938,12
Armanda,F,1941,10
Armanda,F,1943,12
Armanda,F,1944,12
Armanda,F,1945,10
Armanda,F,1947,12
Armanda,F,1948,10
Armanda,F,1953,12
Armanda,F,1956,19
Armanda,F,1957,14
Armanda,F,1958,16
Armanda,F,1961,12
Armanda,F,1962,11
Armanda,F,1963,18
Armanda,F,1965,12
Armanda,F,1966,14
Armanda,F,1967,13
Armanda,F,1968,13
Armanda,F,1969,18
Armanda,F,1970,15
Armanda,F,1971,12
Armanda,F,1972,16
Armanda,F,1973,19
Armanda,F,1974,16
Armanda,F,1975,25
Armanda,F,1976,24
Armanda,F,1977,22
Armanda,F,1978,19
Armanda,F,1979,28
Armanda,F,1980,25
Armanda,F,1981,32
Armanda,F,1982,28
Armanda,F,1983,27
Armanda,F,1984,21
Armanda,F,1985,18
Armanda,F,1986,25
Armanda,F,1987,27
Armanda,F,1988,25
Armanda,F,1989,19
Armanda,F,1990,26
Armanda,F,1991,26
Armanda,F,1992,15
Armanda,F,1993,11
Armanda,F,1994,15
Armanda,F,1995,10
Armanda,F,1997,10
Armandina,F,1928,11
Armandina,F,1929,15
Armandina,F,1931,10
Armandina,F,1932,18
Armandina,F,1933,13
Armandina,F,1934,13
Armandina,F,1935,15
Armandina,F,1936,15
Armandina,F,1937,10
Armandina,F,1938,11
Armandina,F,1939,10
Armandina,F,1940,14
Armandina,F,1942,12
Armandina,F,1944,18
Armandina,F,1945,20
Armandina,F,1946,20
Armandina,F,1947,14
Armandina,F,1948,14
Armandina,F,1949,23
Armandina,F,1950,16
Armandina,F,1951,10
Armandina,F,1952,22
Armandina,F,1953,15
Armandina,F,1954,24
Armandina,F,1955,17
Armandina,F,1957,16
Armandina,F,1958,22
Armandina,F,1959,12
Armandina,F,1960,15
Armandina,F,1961,13
Armandina,F,1962,14
Armandina,F,1963,15
Armandina,F,1964,12
Armandina,F,1965,12
Armandina,F,1966,13
Armandina,F,1967,10
Armandina,F,1968,13
Armandina,F,1969,13
Armandina,F,1971,20
Armandina,F,1972,16
Armandina,F,1974,10
Armandina,F,1975,10
Armandina,F,1979,10
Armando,M,1909,12
Armando,M,1910,19
Armando,M,1911,18
Armando,M,1912,33
Armando,M,1913,54
Armando,M,1914,104
Armando,M,1915,96
Armando,M,1916,98
Armando,M,1917,120
Armando,M,1918,187
Armando,M,1919,183
Armando,M,1920,161
Armando,M,1921,237
Armando,M,1922,187
Armando,M,1923,199
Armando,M,1924,193
Armando,M,1925,219
Armando,M,1926,203
Armando,M,1927,223
Armando,M,1928,240
Armando,M,1929,231
Armando,M,1930,267
Armando,M,1931,220
Armando,M,1932,208
Armando,M,1933,176
Armando,M,1934,186
Armando,M,1935,156
Armando,M,1936,167
Armando,M,1937,181
Armando,M,1938,200
Armando,M,1939,194
Armando,M,1940,194
Armando,M,1941,211
Armando,M,1942,255
Armando,M,1943,242
Armando,M,1944,248
Armando,M,1945,280
Armando,M,1946,364
Armando,M,1947,432
Armando,M,1948,406
Armando,M,1949,475
Armando,M,1950,489
Armando,M,1951,490
Armando,M,1952,529
Armando,M,1953,570
Armando,M,1954,568
Armando,M,1955,601
Armando,M,1956,645
Armando,M,1957,656
Armando,M,1958,595
Armando,M,1959,606
Armando,M,1960,610
Armando,M,1961,600
Armando,M,1962,633
Armando,M,1963,636
Armando,M,1964,626
Armando,M,1965,601
Armando,M,1966,644
Armando,M,1967,623
Armando,M,1968,642
Armando,M,1969,704
Armando,M,1970,731
Armando,M,1971,789
Armando,M,1972,776
Armando,F,1973,12
Armando,M,1973,765
Armando,M,1974,870
Armando,F,1975,13
Armando,M,1975,926
Armando,F,1976,11
Armando,M,1976,960
Armando,F,1977,12
Armando,M,1977,916
Armando,M,1978,892
Armando,F,1979,10
Armando,M,1979,975
Armando,F,1980,12
Armando,M,1980,1090
Armando,F,1981,10
Armando,M,1981,1125
Armando,M,1982,987
Armando,M,1983,978
Armando,F,1984,12
Armando,M,1984,952
Armando,M,1985,1017
Armando,M,1986,1061
Armando,F,1987,12
Armando,M,1987,1050
Armando,F,1988,11
Armando,M,1988,993
Armando,M,1989,1166
Armando,F,1990,12
Armando,M,1990,1287
Armando,F,1991,11
Armando,M,1991,1336
Armando,F,1992,17
Armando,M,1992,1273
Armando,F,1993,14
Armando,M,1993,1340
Armando,F,1994,13
Armando,M,1994,1291
Armando,M,1995,1422
Armando,M,1996,1368
Armando,M,1997,1512
Armando,M,1998,1426
Armando,M,1999,1413
Armani,M,1988,32
Armani,F,1989,13
Armani,M,1989,39
Armani,F,1990,12
Armani,M,1990,66
Armani,F,1991,20
Armani,M,1991,67
Armani,F,1992,24
Armani,M,1992,80
Armani,F,1993,46
Armani,M,1993,84
Armani,F,1994,65
Armani,M,1994,128
Armani,F,1995,86
Armani,M,1995,143
Armani,F,1996,168
Armani,M,1996,207
Armani,F,1997,214
Armani,M,1997,260
Armani,F,1998,226
Armani,M,1998,262
Armani,F,1999,254
Armani,M,1999,247
Armanie,F,1998,10
Armas,M,1917,15
Armas,M,1918,11
Armeda,F,1916,12
Armeda,F,1917,10
Armeda,F,1920,13
Armeda,F,1922,13
Armeda,F,1923,14
Armeda,F,1924,16
Armeda,F,1925,14
Armeda,F,1926,10
Armeda,F,1927,10
Armeda,F,1931,11
Armelia,F,1915,10
Armelia,F,1917,12
Armelia,F,1919,14
Armelia,F,1920,10
Armelia,F,1921,10
Armelia,F,1922,17
Armelia,F,1923,10
Armelia,F,1924,10
Armelia,F,1927,19
Armelia,F,1928,11
Armelia,F,1930,11
Armelia,F,1931,10
Armelia,F,1932,10
Armelia,F,1935,14
Armelia,F,1938,10
Armelia,F,1940,11
Armelia,F,1944,10
Armelia,F,1945,11
Armelia,F,1951,10
Armelia,F,1961,12
Armella,F,1907,10
Armella,F,1912,13
Armella,F,1913,11
Armella,F,1914,31
Armella,F,1915,24
Armella,F,1916,26
Armella,F,1917,34
Armella,F,1918,30
Armella,F,1919,30
Armella,F,1920,24
Armella,F,1921,38
Armella,F,1922,36
Armella,F,1923,28
Armella,F,1924,32
Armella,F,1925,27
Armella,F,1926,40
Armella,F,1927,34
Armella,F,1928,29
Armella,F,1929,20
Armella,F,1930,22
Armella,F,1931,12
Armella,F,1932,20
Armella,F,1934,13
Armella,F,1937,10
Armella,F,1938,10
Armen,M,1916,10
Armen,M,1918,11
Armen,M,1919,11
Armen,M,1921,12
Armen,M,1923,18
Armen,M,1924,10
Armen,M,1925,12
Armen,M,1927,11
Armen,M,1928,17
Armen,M,1929,20
Armen,M,1930,12
Armen,M,1931,15
Armen,M,1932,10
Armen,M,1933,12
Armen,M,1934,11
Armen,M,1935,12
Armen,M,1938,10
Armen,M,1945,10
Armen,M,1946,13
Armen,M,1947,14
Armen,M,1950,12
Armen,M,1951,13
Armen,M,1952,14
Armen,M,1953,11
Armen,M,1954,12
Armen,M,1956,10
Armen,M,1957,16
Armen,M,1958,13
Armen,M,1959,12
Armen,M,1960,10
Armen,M,1961,11
Armen,M,1963,14
Armen,M,1964,14
Armen,M,1965,11
Armen,M,1966,15
Armen,M,1967,16
Armen,M,1968,15
Armen,M,1969,14
Armen,M,1970,13
Armen,M,1971,11
Armen,M,1972,12
Armen,M,1973,12
Armen,M,1974,12
Armen,M,1976,14
Armen,M,1977,14
Armen,M,1978,13
Armen,M,1979,26
Armen,M,1980,21
Armen,M,1981,24
Armen,M,1982,25
Armen,M,1983,20
Armen,M,1984,22
Armen,M,1985,33
Armen,M,1986,22
Armen,M,1987,22
Armen,M,1988,31
Armen,M,1989,44
Armen,M,1990,24
Armen,M,1991,22
Armen,M,1992,34
Armen,M,1993,35
Armen,M,1994,32
Armen,M,1995,33
Armen,M,1996,38
Armen,M,1997,24
Armen,M,1998,27
Armen,M,1999,30
Armenia,F,1914,10
Armenia,F,1918,13
Armenia,F,1921,10
Armenia,F,1925,10
Armenta,F,1914,11
Armenta,F,1916,10
Armenta,F,1918,10
Armentha,F,1919,10
Armentha,F,1921,11
Armida,F,1912,10
Armida,F,1914,15
Armida,F,1915,20
Armida,F,1916,18
Armida,F,1917,18
Armida,F,1918,21
Armida,F,1919,23
Armida,F,1920,22
Armida,F,1921,23
Armida,F,1922,18
Armida,F,1923,25
Armida,F,1924,37
Armida,F,1925,34
Armida,F,1926,27
Armida,F,1927,40
Armida,F,1928,35
Armida,F,1929,40
Armida,F,1930,78
Armida,F,1931,74
Armida,F,1932,58
Armida,F,1933,51
Armida,F,1934,68
Armida,F,1935,57
Armida,F,1936,50
Armida,F,1937,51
Armida,F,1938,52
Armida,F,1939,45
Armida,F,1940,46
Armida,F,1941,58
Armida,F,1942,47
Armida,F,1943,35
Armida,F,1944,42
Armida,F,1945,46
Armida,F,1946,51
Armida,F,1947,52
Armida,F,1948,40
Armida,F,1949,57
Armida,F,1950,44
Armida,F,1951,56
Armida,F,1952,54
Armida,F,1953,47
Armida,F,1954,36
Armida,F,1955,39
Armida,F,1956,58
Armida,F,1957,39
Armida,F,1958,37
Armida,F,1959,41
Armida,F,1960,43
Armida,F,1961,26
Armida,F,1962,46
Armida,F,1963,39
Armida,F,1964,48
Armida,F,1965,24
Armida,F,1966,34
Armida,F,1967,29
Armida,F,1968,31
Armida,F,1969,27
Armida,F,1970,23
Armida,F,1971,35
Armida,F,1972,34
Armida,F,1973,31
Armida,F,1974,28
Armida,F,1975,35
Armida,F,1976,34
Armida,F,1977,22
Armida,F,1978,25
Armida,F,1979,37
Armida,F,1980,22
Armida,F,1981,30
Armida,F,1982,24
Armida,F,1983,20
Armida,F,1984,19
Armida,F,1985,13
Armida,F,1986,18
Armida,F,1987,21
Armida,F,1988,18
Armida,F,1989,18
Armida,F,1990,21
Armida,F,1991,12
Armida,F,1992,13
Armida,F,1993,19
Armida,F,1994,13
Armida,F,1996,16
Armida,F,1997,10
Armida,F,1998,11
Armilda,F,1917,16
Armilda,F,1918,11
Armilda,F,1920,11
Armilda,F,1921,13
Armilda,F,1922,11
Armilda,F,1923,15
Armilda,F,1925,19
Armilda,F,1926,16
Armilda,F,1931,12
Armin,M,1912,22
Armin,M,1913,21
Armin,M,1914,38
Armin,M,1915,35
Armin,M,1916,42
Armin,M,1917,35
Armin,M,1918,41
Armin,M,1919,29
Armin,M,1920,37
Armin,M,1921,36
Armin,M,1922,30
Armin,M,1923,49
Armin,M,1924,45
Armin,M,1925,34
Armin,M,1926,20
Armin,M,1927,31
Armin,M,1928,39
Armin,M,1929,24
Armin,M,1930,30
Armin,M,1931,18
Armin,M,1932,19
Armin,M,1933,32
Armin,M,1934,28
Armin,M,1935,16
Armin,M,1936,24
Armin,M,1937,21
Armin,M,1938,24
Armin,M,1939,17
Armin,M,1940,10
Armin,M,1941,18
Armin,M,1942,16
Armin,M,1943,15
Armin,M,1944,19
Armin,M,1946,15
Armin,M,1947,20
Armin,M,1948,14
Armin,M,1949,15
Armin,M,1951,14
Armin,M,1952,14
Armin,M,1953,15
Armin,M,1954,13
Armin,M,1956,12
Armin,M,1957,15
Armin,M,1958,16
Armin,M,1959,11
Armin,M,1961,12
Armin,M,1962,12
Armin,M,1963,13
Armin,M,1964,15
Armin,M,1965,16
Armin,M,1966,13
Armin,M,1967,10
Armin,M,1968,14
Armin,M,1969,11
Armin,M,1970,18
Armin,M,1971,11
Armin,M,1972,10
Armin,M,1973,15
Armin,M,1974,16
Armin,M,1975,15
Armin,M,1976,21
Armin,M,1977,17
Armin,M,1978,19
Armin,M,1979,22
Armin,M,1980,15
Armin,M,1982,12
Armin,M,1983,10
Armin,M,1984,15
Armin,M,1985,15
Armin,M,1986,13
Armin,M,1987,14
Armin,M,1988,20
Armin,M,1989,14
Armin,M,1990,15
Armin,M,1991,11
Armin,M,1992,15
Armin,M,1993,18
Armin,M,1994,20
Armin,M,1995,30
Armin,M,1996,31
Armin,M,1997,45
Armin,M,1998,42
Armin,M,1999,45
Armina,F,1923,12
Arminda,F,1916,11
Arminda,F,1917,19
Arminda,F,1918,13
Arminda,F,1919,17
Arminda,F,1920,13
Arminda,F,1921,18
Arminda,F,1923,17
Arminda,F,1924,14
Arminda,F,1926,16
Arminda,F,1928,12
Arminda,F,1930,10
Arminda,F,1931,10
Arminda,F,1932,11
Arminda,F,1933,10
Arminda,F,1937,10
Arminda,F,1938,10
Arminda,F,1939,13
Arminda,F,1942,13
Arminda,F,1944,11
Arminda,F,1945,12
Arminda,F,1950,12
Arminda,F,1951,13
