page_id,name,ID,ALIGN,EYE,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,YEAR
288064,Ishido Maad (New Earth),Secret Identity,Good Characters,Brown Eyes,Male Characters,,Living Characters,21.00,"1998, September",1998
6415,Fringe (New Earth),Secret Identity,Good Characters,White Eyes,Male Characters,,Living Characters,21.00,"1997, January",1997
223620,Delmore Redhorn (New Earth),Public Identity,Bad Characters,,Male Characters,,Deceased Characters,21.00,"1996, October",1996
6749,Hero Cruz (New Earth),Secret Identity,Good Characters,Brown Eyes,Male Characters,Homosexual Characters,Living Characters,21.00,"1996, September",1996
137081,Ringo Chen (New Earth),Public Identity,Neutral Characters,Brown Eyes,Male Characters,,Deceased Characters,21.00,"1996, April",1996
257266,Nora Bromfield (New Earth),Public Identity,Good Characters,Brown Eyes,Female Characters,,Living Characters,21.00,"1995, December",1995
93694,Anthony Burke (New Earth),,Good Characters,,Male Characters,,Living Characters,21.00,"1993, May",1993
95329,Leonard Smalls (Dakotaverse),Secret Identity,Bad Characters,Brown Eyes,Male Characters,,Living Characters,21.00,"1993, April",1993
62333,Natalia Dzerchenko (New Earth),Public Identity,,Brown Eyes,Female Characters,,Living Characters,21.00,"1993, December",1993
383337,Phantasm II (New Earth),,,,,,Deceased Characters,21.00,"1992, March",1992
14052,Keith Robert White (New Earth),Public Identity,,Brown Eyes,Male Characters,,Living Characters,21.00,"1991, July",1991
2761,Rafael Sandoval (New Earth),Secret Identity,Good Characters,Brown Eyes,Male Characters,,Living Characters,21.00,"1989, August",1989
28163,Andre Blanc-Dumont (New Earth),Public Identity,,Green Eyes,Male Characters,,Deceased Characters,21.00,"1988, March",1988
262526,Donna Cabot (New Earth),Public Identity,Good Characters,,Female Characters,,Living Characters,21.00,"1988, October",1988
44484,Elizabeth Clawman (New Earth),Public Identity,Good Characters,Brown Eyes,Female Characters,,Living Characters,21.00,"1988, January",1988
262534,Kyle Spencer (New Earth),Public Identity,Good Characters,,Male Characters,,Living Characters,21.00,"1988, October",1988
126237,Marie Payton (New Earth),Public Identity,Neutral Characters,Blue Eyes,Female Characters,,Living Characters,21.00,"1988, October",1988
65209,Mitchell Hoberman (New Earth),Secret Identity,Good Characters,,Male Characters,,Living Characters,21.00,"1988, May",1988
91524,Adam Grant (New Earth),Public Identity,Neutral Characters,,Male Characters,,Deceased Characters,21.00,"1987, June",1987
165914,"Alice, Daily Planet (New Earth)",Public Identity,Good Characters,,Female Characters,,Living Characters,21.00,"1987, May",1987
2727,Ivana Christina Borodin Molotova (New Earth),Secret Identity,Bad Characters,Brown Eyes,Female Characters,,Deceased Characters,21.00,"1987, December",1987
46022,Tawny Young (New Earth),Public Identity,Neutral Characters,,Female Characters,,Living Characters,21.00,"1984, May",1984
319297,Bethany Snow (New Earth),Public Identity,Bad Characters,Blue Eyes,Female Characters,,Living Characters,21.00,"1982, August",1982
254916,Mary Seward (New Earth),Public Identity,Bad Characters,Red Eyes,Female Characters,,Living Characters,21.00,"1981, March",1981
68368,Vernon Questor (New Earth),,,,Male Characters,,Living Characters,21.00,"1981, June",1981
158440,Quentin Turnbull (New Earth),Public Identity,Bad Characters,,Male Characters,,Deceased Characters,21.00,"1974, June",1974
277223,Charity (New Earth),Public Identity,Good Characters,,Female Characters,,Living Characters,21.00,"1972, October",1972
65300,Doctor Moon (New Earth),Secret Identity,Bad Characters,Black Eyes,Male Characters,,Deceased Characters,21.00,"1972, March",1972
44169,Himon (New Earth),Public Identity,Neutral Characters,Blue Eyes,Male Characters,,Living Characters,21.00,"1972, August",1972
47251,Cynthia of the Kindly Ones (New Earth),,Neutral Characters,,Female Characters,,Living Characters,21.00,"1969, March",1969
10024,Benjamin Hunter (New Earth),Public Identity,Good Characters,Blue Eyes,Male Characters,,Living Characters,21.00,"1967, April",1967
29893,Marcus of Rome (New Earth),Public Identity,,Blue Eyes,Male Characters,,Living Characters,21.00,"1955, September",1955
4863,Steven Sharpe III (New Earth),Secret Identity,Bad Characters,Blue Eyes,Male Characters,,Deceased Characters,21.00,"1944, June",1944
57613,Stretch Skinner (New Earth),Public Identity,Neutral Characters,,Male Characters,,Living Characters,21.00,"1942, April",1942
119090,Winston Churchill (New Earth),,Good Characters,,Male Characters,,Living Characters,21.00,"1942, March",1942
1947,Roy Lincoln (New Earth),Secret Identity,Good Characters,Blue Eyes,Male Characters,,Deceased Characters,21.00,"1941, August",1941
95053,Khufu (New Earth),Public Identity,Good Characters,,Male Characters,,Living Characters,21.00,"1940, January",1940
284213,Lois Lane Robot (New Earth),Public Identity,Neutral Characters,Blue Eyes,Female Characters,,Living Characters,20.00,"2010, August",2010
152646,Bounder (New Earth),Public Identity,Good Characters,,Male Characters,,Living Characters,20.00,"2009, June",2009
205882,Ciji (New Earth),Public Identity,Good Characters,Green Eyes,Female Characters,,Living Characters,20.00,"2009, July",2009
137962,Robert Dickering (New Earth),Secret Identity,Good Characters,Blue Eyes,Male Characters,,Living Characters,20.00,"2009, October",2009
161066,Smite (New Earth),,Bad Characters,,Male Characters,,Living Characters,20.00,"2009, July",2009
174426,Tamara Fox (New Earth),Public Identity,Good Characters,,Female Characters,,Living Characters,20.00,"2009, October",2009
166984,Copper (New Earth),Secret Identity,Good Characters,Photocellular Eyes,Female Characters,,Living Characters,20.00,"2007, April",2007
122103,Tekik (New Earth),Public Identity,Bad Characters,Photocellular Eyes,,,Living Characters,20.00,"2007, August",2007
184978,James Lenahan (New Earth),Public Identity,Good Characters,Brown Eyes,Male Characters,,Deceased Characters,20.00,"2005, September",2005
20598,Jillian Pearlman (New Earth),Public Identity,Good Characters,Blue Eyes,Female Characters,,Living Characters,20.00,"2005, July",2005
18266,Lup\u00e9 Teresa Leocadio-Escudero (New Earth),Public Identity,Good Characters,Brown Eyes,Female Characters,,Living Characters,20.00,"2004, April",2004
63399,Aaron Cash (New Earth),Public Identity,Good Characters,,Male Characters,,Living Characters,20.00,"2003, July",2003
184116,Ashley Zolomon (New Earth),Public Identity,Good Characters,,Female Characters,,Living Characters,20.00,"2003, June",2003
39763,Ferdinand (New Earth),Public Identity,Good Characters,,Male Characters,,Living Characters,20.00,"2003, October",2003
39782,Jonah McCarthy (New Earth),Public Identity,Neutral Characters,,Male Characters,,Deceased Characters,20.00,"2003, October",2003
14908,Daniel Tsang (New Earth),Public Identity,Good Characters,Black Eyes,Male Characters,,Living Characters,20.00,"2002, February",2002
14907,Josiah Power (New Earth),Public Identity,Good Characters,Black Eyes,Male Characters,Homosexual Characters,Living Characters,20.00,"2002, February",2002
4875,Cindy Burman (New Earth),Public Identity,Bad Characters,Green Eyes,Female Characters,,Living Characters,20.00,"1999, August",1999
138933,Synnar II (New Earth),Public Identity,Bad Characters,,Male Characters,,Living Characters,20.00,"1998, July",1998
63182,Sofia Falcone (New Earth),Secret Identity,Bad Characters,Brown Eyes,Female Characters,,Deceased Characters,20.00,"1997, May",1997
13652,Kenneth Braverman (New Earth),Public Identity,Bad Characters,Hazel Eyes,Male Characters,,Deceased Characters,20.00,"1994, October",1994
18978,Charles Wylde (New Earth),Public Identity,Good Characters,,Male Characters,,Living Characters,20.00,"1993, November",1993
144438,Mardin (New Earth),,Good Characters,,Female Characters,,Living Characters,20.00,"1993, September",1993
14917,Raelene Sharp (New Earth),Secret Identity,Neutral Characters,,Female Characters,,Deceased Characters,20.00,1993,1993
249503,Sharon Hawkins (Dakotaverse),Public Identity,Good Characters,Brown Eyes,Female Characters,,Living Characters,20.00,"1993, June",1993
62759,Trogg (New Earth),Secret Identity,Bad Characters,Brown Eyes,Male Characters,,Living Characters,20.00,"1993, January",1993
61356,Zombie (New Earth),Secret Identity,Bad Characters,Brown Eyes,Male Characters,,Living Characters,20.00,"1993, January",1993
291118,Kit Ryan (New Earth),Public Identity,Good Characters,Green Eyes,Female Characters,,Living Characters,20.00,"1991, October",1991
5033,Lynx (New Earth),Secret Identity,Bad Characters,Brown Eyes,Female Characters,,Deceased Characters,20.00,"1991, January",1991
84952,Dreamslayer (New Earth),Secret Identity,Bad Characters,,Male Characters,,Living Characters,20.00,"1990, June",1990
127379,Ernest Clay (New Earth),Public Identity,Bad Characters,,Male Characters,,Living Characters,20.00,"1990, July",1990
1974,Desire (New Earth),Secret Identity,Neutral Characters,Yellow Eyes,Genderless Characters,Bisexual Characters,Living Characters,20.00,"1989, November",1989
14425,Dominic Mndawe (New Earth),Secret Identity,Good Characters,Brown Eyes,Male Characters,,Deceased Characters,20.00,"1989, July",1989
85232,Jeffrey Goslin (New Earth),,Good Characters,Brown Eyes,Male Characters,,Living Characters,20.00,"1987, March",1987
116629,Margaret Adam (New Earth),,,Blue Eyes,Female Characters,,Living Characters,20.00,"1987, March",1987
7584,Siegfried Horatio Hunch III (New Earth),Secret Identity,Good Characters,,Male Characters,,Living Characters,20.00,"1986, January",1986
84994,Wenonah Littlebird (New Earth),Secret Identity,Good Characters,,Female Characters,,Living Characters,20.00,"1986, March",1986
18199,Themis (New Earth),Public Identity,Neutral Characters,Blue Eyes,Female Characters,,Living Characters,20.00,"1985, August",1985
18208,Thia (New Earth),Public Identity,Neutral Characters,Red Eyes,Female Characters,,Living Characters,20.00,"1985, April",1985
17817,Arnold Pruett (New Earth),Secret Identity,Bad Characters,Red Eyes,Male Characters,,Living Characters,20.00,"1984, July",1984
69052,Anton Knight (Earth-One),Secret Identity,Bad Characters,Blue Eyes,Male Characters,,Living Characters,20.00,"1983, August",1983
377217,Gregor Markov (New Earth),Public Identity,Good Characters,,Male Characters,,Deceased Characters,20.00,"1983, August",1983
66146,Jonathan Davis (New Earth),,Good Characters,,Male Characters,,Living Characters,20.00,"1983, November",1983
44695,J.A.K.E. II (New Earth),Secret Identity,Good Characters,Photocellular Eyes,Male Characters,,Living Characters,20.00,"1982, July",1982
175258,Mara (New Earth),Public Identity,Good Characters,Violet Eyes,Female Characters,,Living Characters,20.00,"1982, December",1982
301323,Deborah Dancer (New Earth),,Good Characters,Green Eyes,Female Characters,,Living Characters,20.00,"1981, March",1981
61142,Silas Stone (New Earth),Public Identity,,,Male Characters,,Deceased Characters,20.00,"1980, October",1980
147790,Rebecca Langstrom (New Earth),Public Identity,Good Characters,,Female Characters,,Living Characters,20.00,"1978, May",1978
49241,Forager I (New Earth),Secret Identity,Good Characters,Blue Eyes,Male Characters,,Deceased Characters,20.00,"1972, July",1972
119826,Gilotina (New Earth),Secret Identity,Bad Characters,Blue Eyes,Female Characters,,Living Characters,20.00,"1972, June",1972
10248,Ona Tornsen (New Earth),Public Identity,Good Characters,,Female Characters,,Living Characters,20.00,"1972, February",1972
116949,Edward Deacon (New Earth),,Good Characters,Blue Eyes,Male Characters,,Living Characters,20.00,"1971, April",1971
80557,Simyan (New Earth),Public Identity,Bad Characters,Brown Eyes,Male Characters,,Living Characters,20.00,"1971, January",1971
47246,Mildred of the Kindly Ones (New Earth),,Neutral Characters,,Female Characters,,Living Characters,20.00,"1969, March",1969
10145,Don Allen (New Earth),,,Blue Eyes,Male Characters,,Deceased Characters,20.00,"1968, October",1968
19426,Michael Payson Maxwell (New Earth),Secret Identity,Good Characters,Blue Eyes,Male Characters,,Deceased Characters,20.00,"1967, February",1967
121093,Chun Yull (New Earth),,Bad Characters,,Male Characters,,Living Characters,20.00,"1961, January",1961
83323,Bulldozer Smith (New Earth),Public Identity,Good Characters,,Male Characters,,Living Characters,20.00,"1960, August",1960
87879,Richard Raleigh (New Earth),Secret Identity,Good Characters,Blue Eyes,Male Characters,,Deceased Characters,20.00,"1940, July",1940
314890,Adrian Paratino (New Earth),,Good Characters,,Male Characters,,Living Characters,19.00,"2009, May",2009
205883,Xylon (New Earth),Public Identity,Good Characters,Black Eyes,Male Characters,,Living Characters,19.00,"2009, July",2009
51015,Markus Clay (New Earth),Public Identity,Good Characters,Brown Eyes,Male Characters,,Living Characters,19.00,"2008, March",2008
12119,Lady Styx (New Earth),Public Identity,Bad Characters,Yellow Eyes,Female Characters,,Living Characters,19.00,"2006, September",2006
61683,Thomas Jagger (New Earth),Public Identity,Good Characters,Brown Eyes,Male Characters,Homosexual Characters,Living Characters,19.00,"2006, June",2006
117839,Vandor (New Earth),Public Identity,Good Characters,,Male Characters,,Deceased Characters,19.00,"2006, August",2006
12783,Yao Fei (New Earth),Secret Identity,,Black Eyes,Male Characters,,Living Characters,19.00,"2006, June",2006
68707,Alice Cohen II (New Earth),Public Identity,Neutral Characters,,Female Characters,,Living Characters,19.00,"2004, April",2004
19864,Daniel Brickwell (New Earth),Public Identity,,Red Eyes,Male Characters,,Living Characters,19.00,"2004, September",2004
169585,"Samuel Bradley, Jr. (New Earth)",Public Identity,,Brown Eyes,Male Characters,,Deceased Characters,19.00,"2004, March",2004
260054,Leslie Anderson (New Earth),Public Identity,,,Female Characters,,Living Characters,19.00,"2003, November",2003
129114,Nelson Crowe (New Earth),,Good Characters,,Male Characters,,Living Characters,19.00,"2003, February",2003
129100,Romy Chandler (New Earth),,Good Characters,,Female Characters,,Living Characters,19.00,"2003, February",2003
4802,David Hersch (New Earth),Public Identity,Bad Characters,Blue Eyes,Male Characters,,Living Characters,19.00,"2001, March",2001
1855,Manchester Black (New Earth),Public Identity,Bad Characters,Brown Eyes,Male Characters,,Deceased Characters,19.00,"2001, March",2001
13698,Cerdian (New Earth),Public Identity,Good Characters,Blue Eyes,Male Characters,,Deceased Characters,19.00,"2000, May",2000
68812,Ignition (New Earth),Secret Identity,Bad Characters,,Male Characters,,Living Characters,19.00,"2000, September",2000
134665,Barbara Whitmore (New Earth),,Neutral Characters,Blue Eyes,Female Characters,,Living Characters,19.00,"1999, July",1999
